MinTemp,MaxTemp,Rainfall,Evaporation,Sunshine,WindGustDir,WindGustSpeed,WindDir9am,WindDir3pm,Cloud9am,Cloud3pm,RainToday,RISK_MM,RainTomorrow,AverageTemp,AveragePressure,AverageHumidity,AverageWindSpeed
12.7,22.6,0,3.8,6.8,SW,46,N,W,7,4,No,0,No,19.8,1006.75,69.5,15.5
13.3,21.2,0,4,6.2,SW,39,S,S,3,4,No,0,No,18.7,1011.1,62,22
14,21.7,0,3.4,5.8,SW,35,SSW,SW,7,2,No,0,No,19.5,1016.9,56,13.5
6.9,22.2,0,4,10.6,WSW,33,NNE,WSW,3,6,No,0,No,19.55,1019.4,49,10.5
8.3,23.9,0,4.4,11,W,35,NNE,SW,2,2,No,0,No,20.7,1017.2,49.5,12
7.6,22.9,0,5.2,11.4,W,33,SSW,W,4,6,No,0.4,No,19.45,1014.25,56.5,11
11.4,23.1,0.4,4.8,7.8,WSW,31,NE,WSW,7,3,No,0,No,20,1013.65,63,11.5
11.1,26.3,0,4.4,11.1,E,56,E,ESE,4,4,No,0,No,22.6,1015.75,44,24
12.9,26.4,0,7.2,8.8,E,67,ENE,SSE,5,6,No,0.4,No,22.7,1013.25,43.5,27.5
12.1,25.4,0.4,5,11.1,WSW,37,NE,W,0,2,No,0,No,21.15,1013.45,59,16.5
15.9,22.8,0,6.2,6.3,SSW,37,S,WSW,7,4,No,0.8,No,19.15,1015.75,51.5,19
15.2,21.1,0.8,5,9.3,WNW,54,W,SW,7,1,No,1,No,19,1014,58,26
6.8,21.8,1,4.8,9.5,WSW,35,NNW,WSW,3,4,No,0,No,19.1,1020.35,57,13.5
10.3,28.5,0,5.8,9.7,ENE,41,NE,ENE,1,7,No,0,No,23.9,1021.25,43,12
18.5,36.1,0,8,11.1,ENE,63,NE,W,7,1,No,0,No,28.25,1011.45,31,25
15.7,21.9,0,7,5.6,SW,35,WSW,WSW,7,6,No,9.2,Yes,20.35,1012,62.5,20.5
11.4,20.1,9.2,5,5.5,SSW,46,SW,WSW,8,3,Yes,1.2,Yes,17.5,1014.25,69.5,20.5
8.3,21.7,1.2,3.4,12.2,SW,41,SSE,SSE,1,1,Yes,0,No,18.2,1022.8,32,18
7.3,25.2,0,5.8,11.9,E,41,E,E,0,0,No,0,No,20.9,1022.3,28,20.5
8.4,29.7,0,7.6,11.5,E,52,NE,NNW,0,1,No,0,No,25.9,1016.1,21,15.5
13.5,26.4,0,8.4,0.6,NE,39,ESE,SW,8,7,No,2.8,Yes,22.9,1010.8,44.5,16.5
15.2,24.4,2.8,3,10.7,E,50,SE,ESE,6,7,Yes,0,No,20.75,1013.85,57.5,22
13.7,22.8,0,5.4,7.1,E,54,ENE,E,6,7,No,25,Yes,20.35,1015.5,54.5,30.5
14.2,22.3,25,8.8,1.3,E,48,S,NNW,8,7,Yes,0.2,No,19.2,1010,74.5,14.5
15,20.7,0.2,0.6,0,W,30,NE,NNW,7,8,No,22.4,Yes,18.75,1009.8,82.5,15
14.5,22.6,22.4,0.8,6.9,WSW,37,W,W,7,4,Yes,0,No,19.45,1011.15,73,14
12.8,23.5,0,4.8,12.4,E,52,ESE,SE,4,4,No,0,No,20.6,1018.7,43,16
11.7,25.2,0,7.8,12.7,E,74,ENE,ESE,1,1,No,0,No,20.8,1018.85,38,26.5
12.8,26.4,0,6.8,12.7,E,50,E,ESE,1,0,No,0,No,23.05,1019.7,32.5,27
13.8,29.2,0,9.2,12.5,ESE,50,E,E,0,3,No,0,No,24.95,1018.65,38.5,30.5
16,31,0,9,12.7,E,56,E,ENE,0,2,No,0,No,26.8,1016.9,35.5,27.5
18.9,33.9,0,8.4,10.8,N,57,NE,ENE,1,7,No,1.4,Yes,28.6,1011,36.5,23.5
20.8,26.1,1.4,7.4,2.4,NNW,37,N,WSW,7,8,Yes,14,Yes,23.1,1005.65,75.5,17.5
16.7,22.9,14,3.6,7.2,WSW,43,WSW,WSW,7,5,Yes,0.2,No,20.2,1005.95,72.5,25
12.5,22.6,0.2,4.6,2.4,NW,46,NNW,NW,7,8,No,3.6,Yes,19.8,1007.95,70.5,22
13.6,21.9,3.6,3.4,5.4,WNW,39,W,W,7,7,Yes,1.4,Yes,19.6,1008.4,58.5,16
11.4,22.7,1.4,3.6,6.9,NW,63,WNW,NW,7,7,Yes,13.6,Yes,19.75,1007.75,60.5,28
15.3,20.8,13.6,7.2,10.6,SW,69,W,WSW,4,4,Yes,1.6,Yes,19,1009.8,46,28
10.5,21.8,1.6,5.2,10.6,WSW,37,NNE,W,3,4,Yes,0,No,19.6,1017.55,47,14
9.1,23.3,0,4.6,10.4,WSW,33,WNW,WSW,7,6,No,0,No,20.85,1018.1,47.5,14.5
10.1,25.4,0,5.6,11.5,WSW,46,E,SW,1,7,No,0,No,22.5,1017.7,50,24
12.3,24.3,0,7.4,12.7,SW,39,SSW,WSW,6,5,No,0,No,21.2,1018.45,49,23.5
16.7,22.9,0,8,4.9,SW,39,W,WSW,7,7,No,0,No,20.9,1017.25,56,21.5
18.3,24.1,0,5.6,7.5,W,48,WSW,WSW,7,6,No,0,No,21.5,1017.25,56.5,20.5
10,25.6,0,6.4,12.9,WSW,39,ESE,SW,1,1,No,0,No,21.55,1018.65,41,21.5
9.4,23.9,0,7.4,12.1,WSW,39,W,W,1,6,No,0,No,21.05,1012.6,48,15
13.6,24.1,0,6.4,5.8,NW,57,NW,NW,6,7,No,1.4,Yes,21.5,1010.35,67,35
11.9,22.9,1.4,4.2,11.9,SW,43,SSE,SW,2,1,Yes,0,No,20.75,1016.5,38,20.5
10.8,26.2,0,7.8,13,SW,39,ESE,SW,1,0,No,0,No,22.15,1020.8,34.5,14
13.7,28.9,0,8,13.1,S,50,E,SW,0,1,No,0,No,24.3,1019.75,33,30.5
15.2,29.4,0,9,13.1,E,54,E,W,0,0,No,0,No,25.45,1016.85,35.5,25
16.2,32.4,0,10.6,13,E,63,ENE,NE,1,1,No,0,No,27.3,1015.55,27.5,22
16.2,35.9,0,11,13.2,NE,54,NNE,N,1,0,No,0,No,32.25,1014.45,13.5,26.5
18.7,37.2,0,11.2,10.8,N,52,NNE,WNW,7,7,No,0,No,32.5,1012.5,17,31.5
16.7,28.4,0,8.6,9.9,WSW,39,WNW,WSW,7,1,No,0,No,25.6,1014.1,58.5,16.5
14.8,25.7,0,8.6,10.7,SSW,54,S,SW,7,8,No,0,No,22.95,1015.75,48.5,27.5
14.9,24.1,0,8.4,10.5,WSW,43,E,WSW,7,7,No,0,No,20.9,1013.65,46,18.5
13.2,22.6,0,7.8,10.5,SW,54,SSW,WSW,6,4,No,1.4,Yes,19.55,1011.9,41,25
12.7,25,1.4,6.8,13.4,E,48,SSE,SSE,1,1,Yes,0,No,20.75,1017.5,29.5,21.5
12.4,28.2,0,10.4,12.7,E,65,ENE,ESE,1,0,No,0,No,23.4,1019.1,25,25
15.3,32.6,0,11.8,13.1,E,69,ENE,ENE,1,3,No,0,No,27.6,1015.55,18.5,32.5
17.4,34.3,0,10.8,13.1,E,69,ENE,E,1,1,No,0,No,30,1012.95,18.5,30.5
18.5,36.1,0,13.2,13,E,70,ENE,ENE,6,3,No,0,No,31.7,1010.75,19,28
22.3,36.7,0,12.4,6.1,NNE,52,ENE,SW,6,8,No,0,No,29.85,1008,20.5,29.5
22.7,35.8,0,9,10.4,E,57,E,SW,6,2,No,9.4,Yes,30.85,1005.3,29.5,27.5
18.3,23.3,9.4,11.4,1.6,E,43,N,SSW,7,7,Yes,21.8,Yes,18.3,1005.15,95.5,22
17,27.5,21.8,4,8.1,E,43,E,SSW,4,5,Yes,0,No,24.95,1002.6,52.5,22.5
16.4,26.1,0,5.8,4.9,SE,35,S,S,8,7,No,0,No,22.85,1006.8,57,14
17.7,27,0,4.6,6.7,SW,35,E,SSE,7,6,No,0,No,24.35,1009.4,48,17.5
15.4,30.3,0,6.6,13.7,E,57,E,E,1,1,No,0,No,26.05,1012,39.5,24
18,32.3,0,9.6,6.8,E,56,E,SSE,2,8,No,0.2,No,28.1,1010,39,25
19.5,26.8,0.2,8.4,2.3,SE,69,E,SSE,8,6,No,36,Yes,22.3,1008.9,62.5,29
17.4,24.2,36,10.2,4.4,SSE,43,S,SSE,7,6,Yes,0,No,21.5,1008.1,62.5,22
18.7,28.4,0,4.4,8.2,ESE,43,SE,ESE,7,4,No,0,No,24.45,1009.95,53,15.5
19.2,27.1,0,8,6.6,SE,46,E,ESE,6,7,No,0,No,23.8,1010.7,54,27.5
16.5,28,0,7.6,13.4,ENE,41,E,SW,1,2,No,0,No,24.6,1010.9,48,26
15,29.4,0,8,13,ENE,33,NE,WSW,6,1,No,0,No,26.7,1009.1,40.5,15.5
15.4,26.1,0,8.6,13.4,SW,44,SSW,WSW,3,3,No,0,No,23.25,1009.85,50,29
11.5,26,0,9,12.3,SW,46,SE,SW,5,1,No,0,No,23.8,1012.7,38.5,21.5
14.2,31.3,0,7.8,13.1,SW,41,E,SW,0,1,No,0,No,26.65,1010.8,39.5,25
13.7,30.3,0,8,13.7,SSW,43,SSW,SW,0,0,No,0,No,27,1012.55,42.5,16.5
16.1,31,0,10.8,13.3,SW,46,SSW,SSW,0,1,No,0,No,26.6,1011.6,51,24
17,30.2,0,8,12.5,SSW,41,SSW,SW,5,3,No,0,No,26.65,1011.9,49,25
17.1,31.7,0,9.4,13.3,E,46,E,SE,0,0,No,0,No,26.65,1013.7,34,14.5
17.3,31.4,0,9.6,13.3,ESE,61,E,SSE,1,1,No,0,No,26.95,1015.2,32,16
16.8,31.6,0,11.8,13.4,E,65,E,ESE,0,0,No,0,No,26.9,1016,29,31.5
17.6,35.3,0,11.4,10.2,E,61,ENE,E,5,7,No,0,No,30.05,1012.2,23,23
19.7,38.8,0,12,10.9,ENE,56,NE,E,6,1,No,0,No,33.25,1007.55,18,22
23.1,37.2,0,12.4,9,ENE,39,NE,WNW,2,7,No,0,No,33.3,1003.05,23.5,16.5
18,31.6,0,7.8,10.9,WSW,35,N,WSW,5,3,No,0,No,28.05,1003.2,58.5,14.5
19.1,30,0,7.4,11.2,WSW,39,S,W,7,2,No,0,No,27.25,1005.8,53.5,18.5
19.7,27.4,0,9.2,2.7,SE,39,SE,SSE,6,7,No,0,No,25.15,1010.05,54,14
18,31.6,0,4.8,12.3,SSW,48,E,SSW,3,2,No,0,No,26.65,1010.85,47,18.5
18.2,32.6,0,9.2,13,E,83,ESE,ESE,1,3,No,2.4,Yes,27.7,1014.6,34.5,28.5
16.2,34.4,2.4,14.4,12.6,E,81,ENE,E,5,1,Yes,0,No,28.75,1011.5,35.5,38
18.6,28.5,0,11.6,7,WNW,46,NNW,WNW,8,2,No,0,No,26.05,1007.4,57.5,21.5
20.7,25.4,0,8.2,11.2,WSW,52,WSW,WSW,7,7,No,0,No,23.15,1009.7,48.5,30.5
14.7,24.9,0,7,10.8,SW,52,S,WSW,7,2,No,0,No,22.1,1014.7,45,25
11.9,27.5,0,9.6,13.2,SW,44,SE,SW,1,0,No,0,No,23.15,1017.45,41,26
16.4,32.7,0,9.2,13.2,E,54,E,SW,0,1,No,0,No,26.5,1016.65,39.5,25
17.1,33.6,0,10.8,13.3,E,56,E,E,0,1,No,0,No,28.15,1016.4,31.5,24
19.3,35.5,0,10.8,13.1,E,63,ENE,E,1,1,No,0,No,31.05,1013.85,23.5,25.5
19.8,36.1,0,11.2,13.3,E,56,ENE,E,0,1,No,0,No,31.35,1012.95,32,26
23.4,34.7,0,13.2,12.4,E,50,E,ENE,0,4,No,0,No,30.1,1011.8,41,26.5
24.4,32.4,0,10,9.5,NE,50,ENE,ENE,3,7,No,0,No,30.15,1009.4,46,19.5
21.8,33,0,7.6,12.2,WSW,41,NNE,WSW,1,1,No,0,No,29.4,1007.9,55.5,18.5
17.6,28,0,10.8,13,SW,52,S,SW,2,1,No,0,No,25,1010.6,43,30.5
16.5,32.2,0,9.2,13.3,E,41,ESE,SSE,1,1,No,0,No,26.55,1014.05,31.5,16.5
18.7,36.9,0,10.8,10.3,E,63,ENE,ENE,1,7,No,0,No,30.6,1011.6,26,20.5
20.1,35.5,0,11.2,11.1,SW,35,N,WSW,1,7,No,12.4,Yes,30.45,1010.35,42.5,17.5
19.4,36.3,12.4,9.4,8.9,SE,63,SSE,ESE,7,1,Yes,7.8,Yes,27.65,1011.05,61,26
18.9,35.5,7.8,7.4,13.2,W,39,NNE,W,3,1,Yes,0,No,32,1005.3,44,16.5
23,29.1,0,9.6,10.6,WSW,39,W,SW,5,3,No,0,No,26.8,1010.55,63.5,19.5
19.1,35.2,0,8.2,11.8,E,57,SE,ENE,5,7,No,0,No,30.45,1011.95,42.5,15.5
20.7,38,0,10,11.9,ESE,67,E,ESE,5,1,No,0,No,31.05,1010.6,39.5,27
24.6,40,0,15,13.3,ENE,57,NE,E,1,1,No,0,No,35.45,1008.4,28,24
25,41.5,0,15.6,11.6,NNW,59,NE,ENE,1,1,No,4.8,Yes,36.5,1006.45,26,22
23.7,37.5,4.8,10.4,3.9,NE,37,ENE,NNW,2,7,Yes,0,No,32.95,1006.05,41.5,14
26.2,41,0,6,7.6,E,39,NE,WSW,7,4,No,0,No,36.2,1000.7,27,12
22.1,32.2,0,10.6,13.1,ESE,80,SE,ESE,1,1,No,0,No,28.5,1006.6,36,31.5
16.6,31.3,0,13.4,13.1,E,67,E,E,0,0,No,0,No,25.7,1011.6,26.5,39.5
17.5,35.2,0,13.4,13,ENE,65,ENE,ENE,0,0,No,0,No,29,1011.15,28,23
23.3,37.5,0,11.8,8.2,E,59,NNE,WSW,4,5,No,2.6,Yes,33.9,1007.65,29.5,27.5
22.7,29.5,2.6,6,0,SE,54,SSW,SSE,8,8,Yes,16,Yes,27.6,1003.4,71.5,14.5
20.5,25.5,16,4.8,0.3,E,63,SSE,SSE,7,7,Yes,0,No,23.2,1003.7,73,24
12.9,27.2,0,4.4,12,S,48,SSE,SW,1,4,No,0,No,22.45,1014.75,41,22
12.1,26.9,0,8.4,13,E,43,E,ESE,1,0,No,0,No,22.35,1019.2,37,24.5
15.4,29.6,0,9,12.8,E,63,ENE,SSE,1,5,No,0,No,24.95,1015.5,34.5,25
17.9,34.1,0,8.6,13.1,E,57,ENE,ESE,0,1,No,0,No,28.2,1011.8,27.5,22.5
18.6,34.8,0,12.4,13,E,69,ENE,ENE,1,1,No,0,No,28.55,1012.25,30,23.5
19.6,36.2,0,12.6,11.7,E,65,ENE,SE,5,4,No,0,No,29.8,1013.85,30.5,18.5
23.2,40.3,0,9.2,12.6,ENE,48,ENE,NNW,2,2,No,0,No,34.2,1010.75,25.5,24
19.3,28.6,0,9.4,8.2,W,46,NNW,WNW,3,5,No,0,No,26.45,1011.8,56,18.5
22.2,28.6,0,7.6,6.9,WSW,37,SSW,W,7,7,No,0,No,25.2,1014.05,60.5,24
17.5,30.8,0,6.6,11.8,W,39,ENE,WSW,1,2,No,0,No,27,1015.35,51.5,26
15.7,30.3,0,7.8,12.1,W,35,S,WSW,4,5,No,0,No,27.3,1015.1,50,16
16.1,33.3,0,7.8,10.2,SW,39,SE,WSW,5,7,No,0,No,27.15,1011.1,50.5,15
18.8,30.7,0,7.4,12.5,SW,43,SSW,SW,1,3,No,0,No,26.35,1009.75,47.5,21
17.6,29.7,0,8.6,12.2,WSW,41,SSW,WSW,1,6,No,0,No,25.75,1012.95,51,22.5
20.7,32.1,0,9,6.6,E,52,ESE,SW,8,5,No,0,No,27.1,1014.45,48.5,16.5
19.9,33.9,0,8.8,12.2,E,57,ENE,S,1,1,No,0,No,28.7,1015.65,36,17.5
19.4,36.6,0,9.6,12.3,E,59,E,SE,6,3,No,0,No,30.2,1013.75,38,18
24,36.6,0,9.6,12.3,SSW,39,ENE,W,0,1,No,0,No,31.85,1010.7,41,24
18.6,37.9,0,9.4,12.4,WSW,35,SSW,W,0,1,No,0,No,33.5,1007.8,37,10.5
21.5,29.5,0,9.8,9.5,SW,37,NW,WSW,6,1,No,0,No,26.35,1008.45,61.5,17.5
20.3,27.5,0,8.2,11.7,SW,41,SSE,SW,4,1,No,0,No,24.15,1011.35,42.5,25
12.9,25.4,0,8.4,9.8,SW,48,SE,SW,7,5,No,0.4,No,22.25,1010.1,47,17.5
9.6,26.4,0.4,6.6,12.2,SW,50,SSE,S,2,2,No,0,No,23.15,1013.35,37,21.5
16.2,30.4,0,8.6,12.2,ESE,54,ESE,SSE,0,0,No,0,No,25.15,1013.75,37,20
17.5,28.1,0,8.4,11.4,E,65,E,E,3,2,No,0,No,23.9,1012.6,48.5,31.5
17.9,29.2,0,10.4,11.9,E,70,E,E,0,1,No,0,No,25.55,1016.8,39,34
16.2,29.9,0,11,11.7,E,61,ENE,E,0,1,No,0,No,24.95,1017.6,29.5,29.5
15.6,30.4,0,11,10.4,E,54,ENE,E,1,6,No,0,No,25.65,1014,28.5,22.5
17,32.9,0,9.2,11.3,E,50,NE,SE,5,3,No,0,No,28.25,1011.4,20,18.5
14,36.7,0,10.2,11.6,N,37,NE,WSW,1,1,No,0,No,31.25,1011.3,16.5,19.5
15.2,39.2,0,9.2,11.7,N,37,NE,WSW,1,1,No,0,No,33.1,1013.45,15.5,19.5
18.3,38.8,0,11.6,10.6,NE,44,NNE,NNE,0,1,No,0,No,34.7,1011.8,9.5,21.5
12.9,31.6,0,9.6,12,SSW,41,S,WSW,1,0,No,0,No,27.95,1013.15,50.5,27
18.4,33.5,0,9,11.5,ESE,39,ESE,SE,0,0,No,0,No,27.8,1014.7,39.5,16.5
17.6,38.3,0,8.8,11.6,ENE,50,ENE,NNE,0,0,No,0,No,30.2,1012.15,31.5,23
15.6,40.4,0,8,11.3,NNW,37,NNE,WSW,1,1,No,0,No,34.1,1010.15,17,19.5
18.5,40.9,0,11.6,11.3,E,52,ENE,SE,1,1,No,0,No,33.8,1009.9,26.5,16
14.5,40.4,0,9.2,11.3,W,43,NE,W,2,2,No,0,No,32.5,1007.15,20.5,19.5
20.3,30.9,0,9.4,11.3,E,57,SSE,SE,1,1,No,0,No,27.6,1010.05,37,26
15.2,29,0,10.4,11.2,ENE,50,ENE,SE,1,1,No,0,No,24.45,1011.55,34.5,27.5
16.1,28.7,0,8,11.1,ESE,56,ESE,E,1,0,No,0,No,23.8,1014.6,31.5,31
14.7,30.2,0,9.8,11.3,ENE,50,E,ENE,0,0,No,0,No,24.8,1014.35,28.5,24
16,33,0,8,11.2,NNE,48,E,ENE,0,0,No,0,No,28.35,1008.1,17.5,22.5
18.6,34.8,0,10.6,11.1,ESE,56,ENE,SE,1,1,No,0,No,30.1,1003.3,21.5,18.5
14.6,29.8,0,8,11,SW,44,S,WSW,0,1,No,0,No,26.45,1006.3,51.5,21
13.8,27.7,0,8.6,11.1,SSE,39,S,SE,1,1,No,0,No,22.9,1016.75,39,18
15.9,25.7,0,8.2,11.1,E,50,E,E,3,0,No,0,No,22.9,1019.25,35.5,26
13.3,25.9,0,6.8,10.6,E,57,E,ESE,2,0,No,0,No,22.4,1021,34.5,36
15.3,27.4,0,8.8,11.1,ENE,56,ENE,E,1,1,No,0,No,23.45,1021,34,31.5
16.1,29.1,0,8.4,7.2,NE,41,ENE,NNE,4,5,No,0,No,24,1015.6,36.5,17
17.1,27.2,0,6.6,2.7,SSW,33,E,WSW,7,5,No,0,No,23.65,1013.9,56.5,15
14.8,27.5,0,4,10.8,SW,37,SSW,SW,1,1,No,0,No,23.65,1015.35,46.5,21.5
10,27.7,0,5.4,10.8,SW,39,SSW,WSW,0,0,No,0,No,23.15,1017.25,50,20.5
13.5,30.8,0,5.8,11,ESE,41,ESE,E,1,1,No,0,No,25.8,1018.95,43,12
18.1,33.1,0,8.2,10.4,ENE,54,ENE,SW,1,1,No,0,No,25.75,1013.05,46,23
17.7,22.8,0,8,8,SW,46,S,SW,7,1,No,0,No,20.45,1018,37.5,24
7.6,24.4,0,6.6,9.3,SSW,37,ENE,W,6,6,No,0,No,20.25,1017.55,45,13
12.1,24.2,0,4,5,WNW,50,N,WNW,7,6,No,0,No,20.9,1013.75,61.5,21.5
18.9,26.2,0,3.8,4.1,NW,56,WNW,NW,7,8,No,4.2,Yes,23.35,1014.85,56,27.5
18.1,25.8,4.2,4.6,6.8,WNW,48,WNW,WNW,6,6,Yes,0,No,23.4,1016.65,58,27
20.5,26.5,0,5.4,7,WNW,43,WNW,WNW,6,6,No,11,Yes,23.85,1016.05,53.5,24
16.4,22.9,11,3.2,8.7,SW,50,S,SSW,7,4,Yes,0,No,20.2,1020.6,57.5,23.5
10.7,23.3,0,7.8,9.9,E,52,ENE,ENE,5,3,No,0,No,18.8,1025.7,37,23.5
12.2,30.1,0,6.2,9.8,ENE,43,ENE,SSE,1,4,No,0,No,24.45,1019.15,31,18.5
16.2,30,0,6.4,10.3,E,61,ENE,WNW,5,1,No,0,No,23.75,1017.25,48.5,16
13.9,27.5,0,4.4,7.8,W,28,NNE,W,8,7,No,0,No,22.4,1020.5,75.5,14
14.1,35.9,0,3.6,10.4,NNE,41,NNE,NNE,6,2,No,0,No,31.2,1021.5,21,20.5
17.6,32.4,0,7.4,9.6,NNE,33,NNE,WSW,7,7,No,0,No,28.8,1020.65,18,24
12.7,30.4,0,6,5.3,SSW,28,ESE,SSW,7,7,No,0,No,24.2,1020.4,38.5,10
16,25.7,0,3,9.2,SW,35,S,SW,7,1,No,0,No,21.65,1018.95,62.5,20.5
9.9,26,0,5.6,10.4,E,43,SSW,SW,1,1,No,0,No,22.55,1019.35,56,14.5
9.4,26.9,0,4.4,10.2,E,43,WSW,W,0,2,No,0,No,22.55,1017.8,50,12
11.1,26,0,5.8,10.2,E,43,SSW,WSW,1,2,No,0,No,22.5,1016.2,52.5,10.5
10.5,26.1,0,3,9.8,WSW,37,N,W,4,4,No,0,No,21.9,1014.35,57.5,15.5
12.1,24.7,0,4,6.8,WSW,50,NE,W,2,7,No,4.4,Yes,19.3,1012.9,70.5,15
12.4,22.4,4.4,4.4,6.8,ENE,26,NE,SW,7,7,Yes,0,No,19.2,1016.65,58,12
11,22.3,0,1.4,8.8,S,44,N,SSW,1,3,No,0,No,19.9,1017.1,49.5,14
7,21.4,0,5.2,6.2,SSW,41,NNE,SSW,7,7,No,0.4,No,17.05,1018.65,57,7.5
8.8,22.7,0.4,2.4,9.5,ESE,35,NNW,WSW,6,3,No,0,No,18.55,1018.5,59,15.5
10.8,22.6,0,5,10.5,E,52,ENE,ESE,1,0,No,0,No,18.7,1022.1,43,19.5
10.4,26.2,0,6.2,8.7,E,48,ENE,NE,7,8,No,0,No,21.15,1021.25,34,22
17,29.6,0,4.6,6.7,NE,37,ENE,N,6,5,No,0,No,24.1,1020.2,28,16.5
16,31.9,0,3.8,9.4,E,43,ENE,ENE,1,5,No,0,No,26.1,1019.45,22.5,18.5
19.4,29.7,0,6.4,2.1,E,35,ENE,ENE,8,8,No,0,No,26.3,1017.5,21,18.5
22.2,25.9,0,7.4,0,NW,43,ENE,NW,8,8,No,25.6,Yes,24.2,1011.7,36,22.5
17.3,23.6,25.6,2.2,8.7,WSW,46,NNE,W,3,7,Yes,7.6,Yes,21.85,1010.35,75,20.5
16.7,23.3,7.6,2.4,9.4,SSW,37,S,SW,3,2,Yes,0,No,20.85,1017.25,63.5,18.5
12.8,22.2,0,3,9.9,E,56,ENE,E,2,2,No,0,No,19.65,1024.45,50.5,22.5
12.5,27.1,0,4.8,9.5,E,50,NNE,ENE,3,5,No,0,No,22.1,1020.7,38.5,21.5
17.8,26.4,0,4.8,8.4,NE,39,N,WNW,2,2,No,1.8,Yes,24.05,1014.55,49,19.5
18.1,20.6,1.8,3.4,0,NE,30,NNE,NE,8,8,Yes,13.6,Yes,19.1,1015.3,92.5,8.5
16.3,22.5,13.6,1.6,4.3,NNW,30,ENE,WSW,5,5,Yes,4.6,Yes,21.05,1007.7,76.5,13
13.9,20.5,4.6,2.2,6,SW,39,WSW,SSW,7,3,Yes,2.6,Yes,17.65,1012.2,70,20
12.6,22.1,2.6,3,6.1,NW,63,N,NW,6,6,Yes,5.6,Yes,18.2,1008.85,76.5,27
15.6,21.2,5.6,5,6.5,WSW,54,WSW,WSW,1,4,Yes,0.4,No,19.65,1013.8,45,28.5
11.4,19.1,0.4,2.6,3.9,NNE,28,ENE,NNW,7,7,No,9.4,Yes,15.75,1020.85,90.5,7.5
12.7,22,9.4,0.8,5,SSW,26,ESE,SSW,7,7,Yes,0,No,18.6,1023.5,66.5,8.5
9.3,23.7,0,2.2,9.6,E,31,ENE,SE,1,4,No,0,No,19.95,1023.15,51.5,13
13.4,26.6,0,3.2,9.4,ENE,48,ENE,NE,0,1,No,0,No,21.8,1017.5,41.5,24.5
12,22.5,0,4,6.3,SW,35,N,WSW,5,7,No,1,No,18.55,1015.95,69,15.5
9.8,21.1,1,2,5.9,WSW,31,NNW,SW,7,4,No,0.8,No,17.4,1019.2,77.5,14
9.8,20.5,0.8,1,4.6,S,24,NE,SSE,6,4,No,0,No,17.2,1020.9,75,10.5
8,22.1,0,1.6,9.5,S,26,ENE,SSW,1,1,No,0,No,18.3,1019.45,59.5,15
6.8,21.4,0,2,5.1,ENE,22,NE,WSW,6,7,No,0,No,17.2,1019.1,63.5,9
8.6,23.6,0,2,9.4,ENE,28,NE,ESE,1,3,No,0,No,19.15,1023.1,51,11
8,24.9,0,2.2,9.4,ENE,37,NE,E,0,1,No,0,No,19.65,1023.7,45.5,16.5
10.2,26.6,0,3.2,9.3,S,33,ENE,SSE,2,4,No,0,No,21.3,1021.9,39.5,15
8.4,25.8,0,3.2,9.3,S,37,NW,SSW,0,0,No,0,No,21.25,1023.35,40.5,8.5
6,21.7,0,3,9.4,SSW,41,N,S,0,1,No,0,No,17.6,1026.35,64.5,19.5
5.3,20.6,0,2.4,9.4,E,37,E,ESE,0,0,No,0,No,16.75,1032.95,45.5,21.5
4.1,21.9,0,3.2,9.3,ENE,33,ENE,NNE,0,1,No,0,No,16.55,1032.25,40,15.5
4.3,21.8,0,3.4,8.2,ENE,26,ENE,ENE,7,7,No,0,No,16.3,1030.75,39,13
3.7,23.8,0,1,9,NE,30,ENE,SE,6,2,No,0,No,17.55,1029.15,35.5,12
5.3,24.2,0,2.8,9.3,NE,39,ENE,ENE,3,1,No,0,No,18.95,1028,46.5,18.5
11.7,22.9,0,2.8,9.4,ENE,30,ENE,ENE,1,1,No,0,No,19.65,1026.7,52,16
10.3,24.3,0,3,9.4,N,39,NE,NNE,0,0,No,0,No,19.75,1024.15,37,19.5
8.3,25.6,0,3,9.2,NNE,46,NNE,WNW,1,1,No,0,No,21.45,1020.1,26.5,21
8.8,24.9,0,3.2,5.1,NW,41,NNE,NNW,3,5,No,6.6,Yes,20.75,1017,43,21.5
11.8,20,6.6,4.2,2.8,SE,30,SSW,S,7,5,Yes,0,No,16.45,1019.2,81,9.5
6.8,20.3,0,1.2,8.2,ENE,26,ENE,E,1,6,No,0,No,16.75,1019.15,72,14
11.8,24.4,0,2.8,4.6,NE,50,NE,ENE,6,7,No,0,No,20.65,1017.9,23.5,19.5
15.6,21.7,0,4,0.9,NE,41,NE,ENE,7,7,No,0,No,19.75,1018.35,38,22
15.5,23.2,0,4,6,NE,46,NE,NE,5,5,No,0,No,19.75,1017.75,38,27
15.3,16.8,0,5,0,NE,56,NE,NE,8,8,No,15,Yes,14.15,1011.4,65.5,27
12.7,19,15,1.4,3.3,N,48,N,N,6,4,Yes,10.6,Yes,15.5,1009.5,86.5,21.5
11.6,20.6,10.6,1.2,5.9,SSW,31,NE,NE,2,5,Yes,0.2,No,17.3,1017.5,77,10
10.4,19.3,0.2,0.6,2,NE,33,NE,NNE,7,7,No,4.2,Yes,17.3,1016.75,66,15
15.7,21.3,4.2,2.4,1.4,NNE,89,NNE,W,8,7,Yes,6.2,Yes,18.15,998.3,75,33.5
